-9.975 0.658886 0.147331
-9.925 0.564759 0.126284
-9.875 0.494164 0.110499
-9.825 0.564759 0.126284
-9.775 0.305911 0.0684039
-9.725 0.258848 0.0578802
-9.675 0.470639 0.105238
-9.625 0.423575 0.0947143
-9.575 0.517731 0.115768
-9.525 0.423634 0.0947275
-9.475 0.423622 0.0947248
-9.425 0.306005 0.0684248
-9.375 0.164763 0.036842
-9.325 0.0706773 0.0158037
-9.275 0.0471692 0.0105469
-9.225 0.0942736 0.02108
-9.175 0.16488 0.0368682
-9.125 0.0943501 0.0210968
-9.075 0.0942619 0.0210774
-9.025 0.0471986 0.0105537
-8.975 0.0237199 0.00530326
-8.925 0.000235316 7.93648e-05
-8.875 0.0473162 0.0105797
-8.825 0.0237905 0.00531882
-8.775 0.0708891 0.0158508
-8.725 0.000358858 0.000134015
-8.675 0.000288263 0.000120125
-8.625 0.000335326 0.00014272
-8.575 0.00036474 0.000165539
-8.525 0.000370623 0.00014702
-8.475 0.000347092 0.000119258
-8.425 0.000417687 0.000136574
-8.375 0.000500047 0.00017705
-8.325 0.000558876 0.0001813
-8.275 0.000488282 0.000152565
-8.225 0.000488282 0.000160308
-8.175 0.000535345 0.000165868
-8.125 0.000470633 0.00016805
-8.075 0.000558876 0.000151335
-8.025 0.000694183 0.000169669
-7.975 0.000805959 0.000191222
-7.925 0.000864788 0.000209034
-7.875 0.000958914 0.000273827
-7.825 0.00125306 0.000299078
-7.775 0.00106481 0.000263417
-7.725 0.00108834 0.000205965
-7.675 0.00102363 0.000240711
-7.625 0.000941266 0.000222153
-7.575 0.00112364 0.000237873
-7.525 0.00118246 0.000269906
-7.475 0.00140602 0.000353511
-7.425 0.00144131 0.000317227
-7.375 0.00118835 0.000261495
-7.325 0.0016531 0.000460935
-7.275 0.00172369 0.000488762
-7.225 0.00194724 0.000443641
-7.175 0.00221197 0.000454289
-7.125 0.00229433 0.000457545
-7.075 0.00238258 0.000484894
-7.025 0.0025826 0.000501842
-6.975 0.0027532 0.000528114
-6.925 0.00304735 0.00051809
-6.875 0.00290027 0.000445805
-6.825 0.0030297 0.000524594
-6.775 0.00335914 0.000642368
-6.725 0.00338856 0.00054439
-6.675 0.0032003 0.000467948
-6.625 0.00347092 0.000534957
-6.575 0.00348857 0.000515101
-6.525 0.00372388 0.000528171
-6.475 0.00381213 0.000500248
-6.425 0.0041298 0.000482607
-6.375 0.00431806 0.000408945
-6.325 0.00456514 0.000393637
-6.275 0.00471809 0.00036719
-6.225 0.00495341 0.000414309
-6.175 0.00541228 0.00039726
-6.125 0.00547699 0.000441138
-6.075 0.00575349 0.000451484
-6.025 0.0058182 0.000555022
-5.975 0.00595351 0.000537661
-5.925 0.00633001 0.000633915
-5.875 0.00691242 0.000529454
-5.825 0.00703008 0.000612268
-5.775 0.00816548 0.00061854
-5.725 0.00821843 0.00064991
-5.675 0.00864199 0.000638748
-5.625 0.00937736 0.000725203
-5.575 0.00988329 0.000605225
-5.525 0.00994212 0.00065157
-5.475 0.00976563 0.000716557
-5.425 0.0106363 0.0006657
-5.375 0.010448 0.000790878
-5.325 0.010348 0.000530929
-5.275 0.010854 0.000716213
-5.225 0.0114246 0.000644167
-5.175 0.0119894 0.00077207
-5.125 0.0129424 0.000713119
-5.075 0.0133013 0.00062128
-5.025 0.0132365 0.000747037
-4.975 0.0136954 0.000823078
-4.925 0.0143661 0.000866643
-4.875 0.0144543 0.000869846
-4.825 0.0154426 0.000802834
-4.775 0.0167075 0.000923711
-4.725 0.0172075 0.000897905
-4.675 0.0186135 0.000878529
-4.625 0.0189489 0.000911774
-4.575 0.0193842 0.0010108
-4.525 0.020802 0.00115741
-4.475 0.0212138 0.00099256
-4.425 0.0225845 0.00117886
-4.375 0.0243611 0.00121001
-4.325 0.0256083 0.00131217
-4.275 0.0257318 0.00131193
-4.225 0.0261731 0.00130392
-4.175 0.0274144 0.00143316
-4.125 0.0271143 0.00129088
-4.075 0.0283439 0.00138707
-4.025 0.0295381 0.00112637
-3.975 0.0302911 0.00119458
-3.925 0.0310559 0.00129353
-3.875 0.0317795 0.0015115
-3.825 0.0324207 0.00150429
-3.775 0.0331973 0.00163145
-3.725 0.0351327 0.00144981
-3.675 0.0371212 0.00185086
-3.625 0.03718 0.00192221
-3.575 0.0395273 0.00173182
-3.525 0.0403568 0.00183466
-3.475 0.0405038 0.00168119
-3.425 0.0430806 0.0016345
-3.375 0.0447866 0.00169757
-3.325 0.0452749 0.00170291
-3.275 0.046422 0.00167154
-3.225 0.0484516 0.00166229
-3.175 0.0478163 0.0016612
-3.125 0.0487399 0.00155099
-3.075 0.0501812 0.00178431
-3.025 0.0519873 0.00217447
-2.975 0.0534757 0.00222816
-2.925 0.0547875 0.00216456
-2.875 0.0563759 0.00226348
-2.825 0.0566642 0.00227522
-2.775 0.0587291 0.00237485
-2.725 0.0607763 0.00201878
-2.675 0.0628942 0.0018434
-2.625 0.0647944 0.00169275
-2.575 0.0664122 0.00185659
-2.525 0.0669358 0.00180771
-2.475 0.0684712 0.00201703
-2.425 0.0685653 0.00176469
-2.375 0.070389 0.0020734
-2.325 0.0706479 0.00213478
-2.275 0.071042 0.00183648
-2.225 0.0721539 0.00184057
-2.175 0.0738599 0.00214482
-2.125 0.0739423 0.00206718
-2.075 0.0753424 0.00211833
-2.025 0.0785545 0.00189268
-1.975 0.0812724 0.00195314
-1.925 0.0814254 0.0020055
-1.875 0.0813136 0.00227462
-1.825 0.0842315 0.00229353
-1.775 0.0863435 0.00209068
-1.725 0.0856728 0.00216019
-1.675 0.0894202 0.00216898
-1.625 0.0889496 0.00189528
-1.575 0.0911733 0.00219953
-1.525 0.0928206 0.00191783
-1.475 0.093803 0.00184337
-1.425 0.0956267 0.00231482
-1.375 0.0948443 0.00246711
-1.325 0.0960562 0.00248545
-1.275 0.0967445 0.00249105
