-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 8.19672e-06 7.98918e-06
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 3.27869e-05 2.48619e-05
-3.3125 8.19672e-06 7.98918e-06
-3.2875 8.19672e-06 7.98918e-06
-3.2625 4.09836e-05 1.9655e-05
-3.2375 3.27869e-05 1.86914e-05
-3.2125 4.91803e-05 2.34718e-05
-3.1875 8.19672e-06 7.98918e-06
-3.1625 4.91803e-05 2.86299e-05
-3.1375 0 0
-3.1125 6.55738e-05 2.43154e-05
-3.0875 5.7377e-05 2.09778e-05
-3.0625 7.37705e-05 3.16928e-05
-3.0375 0.000122951 3.6427e-05
-3.0125 6.55738e-05 3.55401e-05
-2.9875 6.55738e-05 2.43154e-05
-2.9625 9.01639e-05 2.94968e-05
-2.9375 5.7377e-05 2.39675e-05
-2.9125 0.000122951 3.99459e-05
-2.8875 0.000139344 3.5303e-05
-2.8625 0.000139344 3.33456e-05
-2.8375 0.000180328 3.82709e-05
-2.8125 0.000245902 4.25914e-05
-2.7875 0.000262295 6.99368e-05
-2.7625 0.000327869 5.67886e-05
-2.7375 0.000393443 7.89613e-05
-2.7125 0.000385246 4.81797e-05
-2.6875 0.000409836 4.70866e-05
-2.6625 0.00047541 6.33856e-05
-2.6375 0.00057377 6.80871e-05
-2.6125 0.000655738 6.13386e-05
-2.5875 0.000795082 9.50784e-05
-2.5625 0.000622951 7.01287e-05
-2.5375 0.000934426 0.000104392
-2.5125 0.00103279 0.000118838
-2.4875 0.0012623 9.2081e-05
-2.4625 0.00134426 0.000121908
-2.4375 0.00156557 0.000108417
-2.4125 0.00159016 0.000119402
