0 0.176669 0.00246824
1 0.31953 0.171961
2 0.285149 0.161022
3 0.0841608 0.182516
4 0.662966 0.162026
5 0.110339 0.259581
6 0.341425 0.182263
7 0.309299 0.156433
8 0.541371 0.114283
9 0.054378 0.185781
10 0.547644 0.181788
11 0.0580374 0.207346
12 0.444393 0.180752
13 0.304643 0.180582
14 0.0690434 0.103807
15 0.212979 0.136466
16 0.0601128 0.11117
17 0.347063 0.15047
18 0.250465 0.165817
19 0.1647 0.137424
20 0.353863 0.110965
21 0.547509 0.10289
22 0.290409 0.132919
23 0.124773 0.144545
24 -0.0093661 0.136702
25 0.190747 0.0959824
26 0.1708 0.156175
27 0.331286 0.104707
28 0.106189 0.146487
29 0.208406 0.159413
30 0.1655 0.10437
31 0.122175 0.110249
32 0.50289 0.101756
33 0.315873 0.120611
34 0.213766 0.115429
35 0.25253 0.158757
36 0.225576 0.149424
37 0.084439 0.133788
38 0.238418 0.0851028
39 0.140699 0.112289
40 0.057141 0.126418
41 0.333035 0.127389
42 0.2541 0.110349
43 0.432234 0.11535
44 0.523005 0.127172
45 0.0558185 0.136458
46 0.611997 0.113425
47 0.260146 0.100958
48 0.39131 0.113668
49 0.273165 0.100661
50 0.183984 0.134183
51 0.202692 0.112272
52 0.0199432 0.122891
53 0.396522 0.104479
54 0.17539 0.0972872
55 0.144856 0.093583
56 0.105122 0.10996
57 0.367721 0.0933754
58 0.0629173 0.109972
59 0.283382 0.0992649
60 0.375351 0.100487
61 0.259043 0.145183
62 0.399169 0.117608
63 0.220261 0.0930461
64 0.127727 0.104246
65 0.426465 0.0915132
66 0.0985436 0.119513
67 0.304218 0.13447
68 0.442385 0.120484
69 0.497702 0.11714
70 0.102819 0.112371
71 0.227129 0.106314
72 0.213711 0.0787527
73 0.252814 0.070396
74 0.273113 0.106061
75 0.202635 0.103787
76 0.234551 0.0778767
77 0.0948209 0.11741
78 -0.014837 0.101235
79 0.0611907 0.0923038
80 0.105101 0.0854843
81 0.171489 0.102143
82 0.295355 0.122324
83 0.0765073 0.0990244
84 0.343256 0.117641
